data,a_vista_r,a_vista_us
2005-01-28,58.3,22.02
2005-01-31,58.3,22.33
2005-02-01,58.27,22.33
2005-02-02,58.15,22.24
2005-02-03,58.08,22.31
2005-02-04,58.03,22.2
2005-02-09,58.04,22.28
2005-02-10,58.04,22.16
2005-02-11,58.07,22.3
2005-02-14,58.09,22.52
2005-02-15,58.14,22.49
2005-02-16,58.17,22.54
2005-02-17,58.24,22.72
2005-02-18,58.25,22.63
2005-02-21,58.38,22.65
2005-02-22,58.4,22.47
2005-02-23,58.47,22.54
2005-02-24,58.45,22.21
2005-02-25,58.43,22.32
2005-02-28,58.37,22.54
2005-03-01,58.13,22.2
2005-03-02,57.82,21.88
2005-03-03,57.73,21.53
2005-03-04,57.71,21.73
2005-03-07,57.71,21.54
2005-03-08,57.67,21.41
2005-03-09,57.61,21.3
2005-03-10,57.56,21.21
2005-03-11,57.48,21.13
2005-03-14,57.35,20.83
2005-03-15,57.33,20.73
2005-03-16,57.24,20.71
2005-03-17,57.14,21.02
2005-03-18,57.07,21.01
2005-03-21,56.98,20.89
2005-03-22,56.63,20.99
2005-03-23,56.6,20.58
2005-03-24,56.55,20.64
2005-03-28,56.43,20.73
2005-03-29,56.44,20.92
2005-03-30,56.41,21.08
2005-03-31,56.42,21.15
2005-04-01,56.41,21.21
2005-04-04,56.46,21.38
2005-04-05,56.55,21.54
2005-04-06,56.51,21.73
2005-04-07,56.48,21.76
2005-04-08,56.46,21.83
2005-04-11,56.32,21.78
2005-04-12,56.18,21.83
2005-04-13,55.67,21.72
2005-04-14,55.28,21.45
2005-04-15,55.27,21.1
2005-04-18,55.15,21.15
2005-04-19,54.72,21.25
2005-04-20,54.58,21.3
2005-04-22,54.5,21.48
2005-04-25,54.34,21.54
2005-04-26,54.31,21.42
2005-04-27,54.23,21.55
2005-04-28,54.23,21.24
2005-04-29,54.25,21.45
2005-05-02,54.26,21.61
2005-05-03,54.27,21.77
2005-05-04,54.28,21.99
2005-05-05,54.3,22.03
2005-05-06,54.29,22.05
2005-05-09,54.3,22.17
2005-05-10,54.33,21.96
2005-05-11,54.36,22.13
2005-05-12,54.44,22.06
2005-05-13,54.46,22.02
2005-05-16,54.5,22
2005-05-17,54.52,21.97
2005-05-18,54.48,22.15
2005-05-19,54.4,22.22
2005-05-20,54.3,22.24
2005-05-23,54.01,22.25
2005-05-24,53.91,22.19
2005-05-25,53.87,22.35
2005-05-27,53.88,22.6
2005-05-30,53.85,22.71
2005-05-31,53.85,22.35
2005-06-01,53.85,22.04
2005-06-02,53.88,22.32
2005-06-03,53.9,22.21
2005-06-06,53.9,22
2005-06-07,53.89,21.88
2005-06-08,53.89,21.89
2005-06-09,53.91,21.58
2005-06-10,53.93,21.81
2005-06-13,53.94,22.02
2005-06-14,53.95,22.16
2005-06-15,53.93,22.15
2005-06-16,53.92,22.41
2005-06-17,53.87,22.56
2005-06-20,53.83,22.48
2005-06-21,53.73,22.64
2005-06-22,53.65,22.52
2005-06-23,53.62,22.35
2005-06-24,53.57,22.51
2005-06-27,53.56,22.55
2005-06-28,53.51,22.61
2005-06-29,53.48,22.71
2005-06-30,53.45,22.9
2005-07-01,53.42,22.66
2005-07-04,53.34,22.54
2005-07-05,53.28,22.42
2005-07-06,53.21,22.21
2005-07-07,53.1,22.34
2005-07-08,53.03,22.33
2005-07-11,52.85,22.57
2005-07-12,52.78,22.53
2005-07-13,52.65,22.36
2005-07-14,52.59,22.5
2005-07-15,52.55,22.47
2005-07-18,52.54,22.47
2005-07-19,52.46,22.4
2005-07-20,52.35,22.32
2005-07-21,52.17,22.13
2005-07-22,52.15,21.75
2005-07-25,52.06,21.14
2005-07-26,52.04,21.23
2005-07-27,52.04,21.33
2005-07-28,52.05,21.62
2005-07-29,52.06,21.87
2005-08-01,52.1,22.01
2005-08-02,52.16,22.27
2005-08-03,52.25,22.61
2005-08-04,52.2,22.66
2005-08-05,52.16,22.58
2005-08-08,52.13,22.38
2005-08-09,52.01,22.66
2005-08-10,52,22.82
2005-08-11,51.91,22.13
2005-08-12,51.9,21.86
2005-08-15,51.88,22.27
2005-08-16,51.78,21.97
2005-08-17,51.6,21.92
2005-08-18,51.19,21.5
2005-08-19,50.9,20.77
2005-08-22,50.82,21.31
2005-08-23,50.71,21.04
2005-08-24,50.57,20.74
2005-08-25,50.29,20.97
2005-08-26,50.18,20.88
2005-08-29,49.86,20.91
2005-08-30,49.76,20.87
2005-08-31,49.43,20.96
2005-09-01,49.36,20.9
2005-09-02,49.35,21.17
2005-09-05,49.31,21.09
2005-09-06,49.29,21.2
2005-09-08,49.23,21.21
2005-09-09,49.09,21.25
2005-09-12,49.07,21.13
2005-09-13,49.1,21.09
2005-09-14,49.15,21.11
2005-09-15,49.26,21.46
2005-09-16,49.42,21.5
2005-09-19,49.48,21.55
2005-09-20,49.61,21.57
2005-09-21,49.77,21.88
2005-09-22,50.15,22.03
2005-09-23,50.53,22.3
2005-09-26,50.85,22.59
2005-09-27,51.26,22.69
2005-09-28,51.86,23.2
2005-09-29,52.44,23.69
2005-09-30,52.94,23.74
2005-10-03,53.78,24.12
2005-10-04,54.66,24.17
2005-10-05,55.47,24.46
2005-10-06,56.4,24.61
2005-10-07,57.58,25.59
2005-10-10,58.4,26.08
2005-10-11,58.43,26.15
2005-10-13,57.84,25.63
2005-10-14,56.91,25.34
2005-10-17,56.42,25.22
2005-10-18,56.27,25.11
2005-10-19,56.18,24.97
2005-10-20,55.68,24.75
2005-10-21,55.42,24.46
2005-10-24,53.48,23.65
2005-10-25,52.55,23.22
2005-10-26,52.4,22.99
2005-10-27,53.31,23.27
2005-10-28,53.97,23.84
2005-10-31,54.32,24.12
2005-11-01,54.45,24.24
2005-11-03,55.08,24.8
2005-11-04,55.72,25.18
2005-11-07,56.41,25.61
2005-11-08,57.06,26
2005-11-09,57.93,26.58
2005-11-10,58.26,26.86
2005-11-11,58.31,26.96
2005-11-14,58.03,26.26
2005-11-16,57.82,26.23
2005-11-17,57.33,26.18
2005-11-18,56.53,25.36
2005-11-21,55.75,25.08
2005-11-22,55.65,24.77
2005-11-23,55.03,24.56
2005-11-24,54.85,24.45
2005-11-25,54.45,24.37
2005-11-28,54.12,24.57
2005-11-29,53.89,24.62
2005-11-30,53.6,24.3
2005-12-01,53.58,24.12
2005-12-02,53.59,24.26
2005-12-05,53.54,24.38
2005-12-06,52.81,24.26
2005-12-07,52.41,23.88
2005-12-08,51.89,23.33
2005-12-09,50.92,22.6
2005-12-12,50.81,22.48
2005-12-13,50.61,22.34
2005-12-14,50.59,22.18
2005-12-15,50.5,21.96
2005-12-16,50.6,21.65
2005-12-19,50.95,21.39
2005-12-20,51.02,21.75
2005-12-21,51.4,22.28
2005-12-22,51.58,22.14
2005-12-23,51.8,22.35
2005-12-26,51.92,22.22
2005-12-27,51.99,22.24
2005-12-28,51.99,22.17
2005-12-29,51.97,22.35
2006-01-02,51.4,21.97
2006-01-03,51.4,22.05
2006-01-04,51.3,22.4
2006-01-05,51.26,22.4
2006-01-06,50.82,22.27
2006-01-09,50.37,22.39
2006-01-10,50.03,22.11
2006-01-11,49.83,21.82
2006-01-12,49.72,21.95
2006-01-13,49.67,21.82
2006-01-16,49.53,21.78
2006-01-17,49.46,21.4
2006-01-18,49.03,21.11
2006-01-19,48.68,20.91
2006-01-20,48.61,21.34
2006-01-23,48.41,21.44
2006-01-24,48.43,21.58
2006-01-25,48.45,21.56
2006-01-26,48.58,21.77
2006-01-27,48.84,22.04
2006-01-30,48.89,22.06
2006-01-31,49.41,22.31
2006-02-01,49.79,22.39
2006-02-02,50.15,22.53
2006-02-03,50.44,22.84
2006-02-06,50.87,23.28
2006-02-07,51.3,23.46
2006-02-08,51.21,23.43
2006-02-09,50.94,23.47
2006-02-10,50.84,23.47
2006-02-13,50.85,23.62
2006-02-14,50.77,23.75
2006-02-15,50.41,23.59
2006-02-16,50.56,23.89
2006-02-17,50.52,23.78
2006-02-20,50.29,23.76
2006-02-21,50.25,23.31
2006-02-22,50.12,23.41
2006-02-23,50.13,23.4
2006-02-24,50.13,23.42
2006-03-01,50.16,23.71
2006-03-02,50.12,23.73
2006-03-03,50.13,23.73
2006-03-06,50.1,23.39
2006-03-07,50.1,23.1
2006-03-08,50.14,22.94
2006-03-09,50.15,23.21
2006-03-10,50.15,23.44
2006-03-13,50.13,23.49
2006-03-14,49.92,23.48
2006-03-15,49.79,23.47
2006-03-16,49.6,23.51
2006-03-17,49.56,23.31
2006-03-20,49.57,23.07
2006-03-21,49.49,22.76
2006-03-22,49.23,22.87
2006-03-23,49,22.66
2006-03-24,48.94,22.72
2006-03-27,48.81,22.49
2006-03-28,48.84,22.11
2006-03-29,48.87,22.07
2006-03-30,48.94,22.36
2006-03-31,48.96,22.62
2006-04-03,49.49,23.14
2006-04-04,49.54,23.2
2006-04-05,49.6,23.24
2006-04-06,49.87,23.41
2006-04-07,50,23.26
2006-04-10,50.24,23.29
2006-04-11,50.27,23.49
2006-04-12,50.44,23.65
2006-04-13,50.7,23.72
2006-04-17,50.82,23.79
2006-04-18,50.91,24.05
2006-04-19,50.82,24.04
2006-04-20,50.75,23.93
2006-04-24,50.66,23.97
2006-04-25,50.4,23.7
2006-04-26,50.16,23.68
2006-04-27,50,23.75
2006-04-28,49.97,23.94
2006-05-02,49.8,24.18
2006-05-03,49.72,23.96
2006-05-04,49.58,23.94
2006-05-05,49.53,24.1
2006-05-08,49.38,23.86
2006-05-09,49.22,23.88
2006-05-10,49.15,23.86
2006-05-11,49.07,23.36
2006-05-12,48.91,22.81
2006-05-15,48.88,22.36
2006-05-16,48.81,22.85
2006-05-17,48.44,21.98
2006-05-18,48.36,22.23
2006-05-19,48.37,21.9
2006-05-22,48.32,21.11
2006-05-23,48.26,21.05
2006-05-24,48.25,20.11
2006-05-25,48.26,21.04
2006-05-26,48.4,21.61
2006-05-29,48.53,21.33
2006-05-30,48.7,21.08
2006-05-31,48.77,20.99
2006-06-01,48.9,21.7
2006-06-02,49.03,21.53
2006-06-05,49.1,21.81
2006-06-06,49.07,21.74
2006-06-07,49,21.87
2006-06-08,48.82,21.49
2006-06-09,48.75,21.56
2006-06-12,48.74,21.29
2006-06-13,48.75,21.17
2006-06-14,48.75,21.36
2006-06-16,48.77,21.72
2006-06-19,48.8,21.66
2006-06-20,48.78,21.72
2006-06-21,48.78,21.86
2006-06-22,48.77,21.73
2006-06-23,48.77,21.87
2006-06-26,48.75,21.85
2006-06-27,48.76,21.79
2006-06-28,48.77,21.97
2006-06-29,48.77,22.44
2006-06-30,48.78,22.53
2006-07-03,48.77,22.37
2006-07-04,48.77,22.49
2006-07-05,48.86,22.21
2006-07-06,48.85,22.46
2006-07-07,48.89,22.41
2006-07-10,49.08,22.52
2006-07-11,49.12,22.48
2006-07-12,49.19,22.36
2006-07-13,49.3,22.21
2006-07-14,49.63,22.43
2006-07-17,50.01,22.68
2006-07-18,50.28,22.93
2006-07-19,50.49,23.19
2006-07-20,50.57,23.06
2006-07-21,51.25,23.31
2006-07-24,51.33,23.42
2006-07-25,51.61,23.43
2006-07-26,51.88,23.69
2006-07-27,52.87,24.13
2006-07-28,53.63,24.67
2006-07-31,54.22,24.92
2006-08-01,55.12,25.16
2006-08-02,55.17,25.3
2006-08-03,55.28,25.39
2006-08-04,56.05,25.66
2006-08-07,56.2,25.72
2006-08-08,56.25,25.83
2006-08-09,56.06,25.86
2006-08-10,56.06,25.96
2006-08-11,56.11,25.92
2006-08-14,56.06,25.93
2006-08-15,56.02,26.16
2006-08-16,55.9,26.15
2006-08-17,55.75,26.04
2006-08-18,55.66,25.92
2006-08-21,55.66,26.11
2006-08-22,55.65,26.03
2006-08-23,55.67,25.87
2006-08-24,55.71,25.86
2006-08-25,55.84,25.89
2006-08-28,55.96,26.15
2006-08-29,56.23,26.3
2006-08-30,56.48,26.42
2006-08-31,56.74,26.45
2006-09-01,56.74,26.53
2006-09-04,56.74,26.71
2006-09-05,56.79,26.64
2006-09-06,56.85,26.42
2006-09-08,56.94,26.37
2006-09-11,57.3,26.33
2006-09-12,58.23,26.86
2006-09-13,58.66,27.18
2006-09-14,58.74,27.15
2006-09-15,59.14,27.48
2006-09-18,59.3,27.62
2006-09-19,59.39,27.46
2006-09-20,59.72,27.43
2006-09-21,60.29,27.29
2006-09-22,60.46,27.4
2006-09-25,60.59,27.3
2006-09-26,60.73,27.69
2006-09-27,60.95,27.87
2006-09-28,61.13,28.14
2006-09-29,61.6,28.37
2006-10-02,61.81,28.64
2006-10-03,62.41,28.71
2006-10-04,62.88,29.08
2006-10-05,63.01,29.19
2006-10-06,63.01,29.13
2006-10-09,63.03,29.24
2006-10-10,63.05,29.29
2006-10-11,63.06,29.22
2006-10-13,63.1,29.53
2006-10-16,63.15,29.65
2006-10-17,63.07,29.58
2006-10-18,62.19,29.09
2006-10-19,61.9,28.91
2006-10-20,61.54,28.74
2006-10-23,60.49,28.29
2006-10-24,59.66,27.75
2006-10-25,59.49,27.72
2006-10-26,59.35,27.76
2006-10-27,59.24,27.76
2006-10-30,58.88,27.39
2006-10-31,58.3,27.21
2006-11-01,57.79,26.95
2006-11-03,57.69,26.96
2006-11-06,56.95,26.65
2006-11-07,56.6,26.47
2006-11-08,56.45,26.32
2006-11-09,55.99,26.15
2006-11-10,55.78,25.92
2006-11-13,55.6,25.64
2006-11-14,55.56,25.85
2006-11-16,55.29,25.67
2006-11-17,55.26,25.58
2006-11-20,55.13,25.51
2006-11-21,55.06,25.45
2006-11-22,54.91,25.35
2006-11-23,53.7,24.77
2006-11-24,53.28,24.55
2006-11-27,52.6,24.01
2006-11-28,52.35,23.93
2006-11-29,52.49,24.2
2006-11-30,52.59,24.3
2006-12-01,52.87,24.39
2006-12-04,53.41,24.68
2006-12-05,53.94,25.07
2006-12-06,54.33,25.32
2006-12-07,54.83,25.58
2006-12-08,54.95,25.68
2006-12-11,54.97,25.71
2006-12-12,54.31,25.24
2006-12-13,54,25.16
2006-12-14,53.8,25.04
2006-12-15,53.36,24.85
2006-12-18,52.91,24.62
2006-12-19,52.67,24.36
2006-12-20,52.52,24.34
2006-12-21,52.52,24.35
2006-12-22,52.59,24.49
2006-12-26,52.69,24.58
2006-12-27,52.71,24.56
2006-12-28,52.79,24.72
2007-01-02,53.03,24.89
2007-01-03,53.09,24.81
2007-01-04,53.15,24.79
2007-01-05,53.24,24.74
2007-01-08,53.28,24.77
2007-01-09,53.33,24.8
2007-01-10,53.31,24.81
2007-01-11,53.39,24.89
2007-01-12,53.41,24.95
2007-01-15,53.56,25.01
2007-01-16,53.58,25.04
2007-01-17,53.62,25.13
2007-01-18,53.72,25.16
2007-01-19,53.75,25.22
2007-01-22,53.77,25.17
2007-01-23,53.79,25.22
2007-01-24,53.8,25.27
2007-01-25,53.83,25.22
2007-01-26,53.87,25.19
2007-01-29,53.96,25.28
2007-01-30,53.97,25.33
2007-01-31,54.04,25.44
2007-02-01,54.13,25.75
2007-02-02,54.18,25.74
2007-02-05,54.32,25.94
2007-02-06,54.74,26.24
2007-02-07,54.84,26.19
2007-02-08,54.87,26.22
2007-02-09,54.92,26.05
2007-02-12,55.04,26.03
2007-02-13,55.15,26.16
2007-02-14,55.17,26.37
2007-02-15,55.23,26.39
2007-02-16,55.31,26.42
2007-02-21,55.34,26.64
2007-02-22,55.63,26.72
2007-02-23,55.7,26.66
2007-02-26,55.87,26.81
2007-02-27,55.97,26.4
2007-02-28,56.03,26.41
2007-03-01,56.04,26.45
2007-03-02,56.2,26.36
2007-03-05,56.23,26.34
2007-03-06,56.32,26.6
2007-03-07,56.35,26.67
2007-03-08,56.4,26.77
2007-03-09,56.4,26.87
2007-03-12,56.44,27.03
2007-03-13,56.37,26.79
2007-03-14,56.23,26.82
2007-03-15,55.99,26.79
2007-03-16,55.73,26.63
2007-03-19,55.46,26.68
2007-03-20,55.38,26.66
2007-03-21,55.37,26.88
2007-03-22,55.37,26.86
2007-03-23,55.39,26.86
2007-03-26,55.43,26.91
2007-03-27,55.67,26.98
2007-03-28,55.78,26.96
2007-03-29,55.86,27.33
2007-03-30,55.96,27.15
2007-04-02,55.99,27.34
2007-04-03,55.98,27.48
2007-04-04,56.08,27.57
2007-04-05,56.08,27.6
2007-04-09,56.14,27.73
2007-04-10,56.19,27.71
2007-04-11,56.28,27.61
2007-04-12,56.28,27.67
2007-04-13,56.27,27.84
2007-04-16,56.3,27.64
2007-04-17,56.16,27.59
2007-04-18,56.01,27.55
2007-04-19,55.61,27.41
2007-04-20,55.5,27.38
2007-04-23,55.47,27.24
2007-04-24,55.27,27.16
2007-04-25,55.17,27.3
2007-04-26,55.17,27.22
2007-04-27,55.18,27.15
2007-04-30,55.21,27.12
2007-05-02,55.35,27.34
2007-05-03,55.46,27.36
2007-05-04,55.53,27.29
2007-05-07,55.57,27.49
2007-05-08,55.59,27.49
2007-05-09,55.58,27.53
2007-05-10,55.58,27.47
2007-05-11,55.56,27.53
2007-05-14,55.55,27.65
2007-05-15,55.55,28.03
2007-05-16,55.65,28.49
2007-05-17,55.71,28.54
2007-05-18,55.68,28.39
2007-05-21,55.7,28.73
2007-05-22,55.63,28.62
2007-05-23,55.6,28.5
2007-05-24,55.5,28.17
2007-05-25,55.48,28.42
2007-05-28,55.45,28.54
2007-05-29,55.46,28.44
2007-05-30,55.44,28.55
2007-05-31,55.46,28.79
2007-06-01,55.54,29.16
2007-06-04,55.63,28.86
2007-06-05,55.84,28.71
2007-06-06,56.03,28.7
2007-06-08,56.09,28.62
2007-06-11,56.18,28.95
2007-06-12,56.62,29.1
2007-06-13,56.9,29.26
2007-06-14,57.03,29.59
2007-06-15,57.14,29.87
2007-06-18,57.22,30.02
2007-06-19,57.39,30.13
2007-06-20,57.57,29.84
2007-06-21,57.71,30.1
2007-06-22,57.92,29.81
2007-06-25,58.28,29.87
2007-06-26,58.73,30.07
2007-06-27,59.51,30.63
2007-06-28,60.28,31.36
2007-06-29,60.46,31.33
2007-07-02,60.59,31.64
2007-07-03,60.6,31.71
2007-07-04,60.77,31.82
2007-07-05,60.81,31.77
2007-07-06,60.82,31.96
2007-07-10,60.87,32.16
2007-07-11,60.87,32.17
2007-07-12,61.1,32.61
2007-07-13,61.25,32.89
2007-07-16,61.25,32.74
2007-07-17,61.35,32.98
2007-07-18,61.47,33.05
2007-07-19,61.62,33.24
2007-07-20,61.66,33.22
2007-07-23,61.66,33.47
2007-07-24,61.8,33.21
2007-07-25,62.02,33.22
2007-07-26,62.39,32.36
2007-07-27,62.55,33.03
2007-07-30,62.73,33.46
2007-07-31,62.94,33.44
2007-08-01,63.31,33.46
2007-08-02,63.44,33.83
2007-08-03,63.74,33.55
2007-08-06,63.92,33.54
2007-08-07,64.34,33.74
2007-08-08,64.55,34.22
2007-08-09,64.78,33.64
2007-08-10,64.82,33.21
2007-08-13,64.85,33.38
2007-08-14,64.93,32.71
2007-08-15,64.93,31.97
2007-08-16,64.85,31
2007-08-17,64.75,31.98
2007-08-20,64.74,31.91
2007-08-21,64.62,31.77
2007-08-22,64.56,32.1
2007-08-23,64.55,32.47
2007-08-24,64.47,33.2
2007-08-27,64.47,33.04
2007-08-28,64.27,32.08
2007-08-29,63.97,32.54
2007-08-30,63.74,32.29
2007-08-31,63.5,32.35
2007-09-03,63.32,32.4
2007-09-04,63.14,32.4
2007-09-05,63.11,32.05
2007-09-06,62.83,32.29
2007-09-10,62.66,32.2
2007-09-11,62.2,32.31
2007-09-12,61.77,32.36
2007-09-13,61.55,32.33
2007-09-14,61.42,32.31
2007-09-17,60.77,31.65
2007-09-18,60.07,32
2007-09-19,60,32.1
2007-09-20,60,31.88
2007-09-21,60.02,32.13
2007-09-24,60.28,32.22
2007-09-25,60.37,32.46
2007-09-26,60.75,32.89
2007-09-27,61.17,33.19
2007-09-28,61.26,33.4
2007-10-01,61.44,33.94
2007-10-02,61.84,33.89
2007-10-03,62.44,33.95
2007-10-04,62.62,34.31
2007-10-05,62.97,34.91
2007-10-08,63.06,34.69
2007-10-09,63.05,34.97
2007-10-10,63.07,34.94
2007-10-11,63.09,34.93
2007-10-15,63.11,34.77
2007-10-16,63.26,34.85
2007-10-17,63.41,34.82
2007-10-18,63.89,35.77
2007-10-19,63.94,35.41
2007-10-22,63.94,35.17
2007-10-23,64.33,35.78
2007-10-24,64.75,35.81
2007-10-25,65.15,36.32
2007-10-26,65.59,37.08
2007-10-29,66.05,37.59
2007-10-30,66.32,37.86
2007-10-31,66.73,38.44
2007-11-01,67.15,38.41
2007-11-05,67.73,38.73
2007-11-06,68.34,39.37
2007-11-07,69.22,39.78
2007-11-08,69.59,39.88
2007-11-09,70.26,40.24
2007-11-12,70.87,39.88
2007-11-13,71.22,40.31
2007-11-14,71.8,41.41
2007-11-16,72.39,41.44
2007-11-19,72.7,41.14
2007-11-20,72.98,41.42
2007-11-21,73.57,41.43
2007-11-22,74.61,41.92
2007-11-23,75.48,41.84
2007-11-26,75.76,41.54
2007-11-27,76.44,41.63
2007-11-28,76.82,42.82
2007-11-29,76.89,42.86
2007-11-30,76.96,42.92
2007-12-03,77.04,42.94
2007-12-04,77.21,42.68
2007-12-05,77.29,43.01
2007-12-06,77.28,43.51
2007-12-07,76.82,43.67
2007-12-10,76.72,43.44
2007-12-11,75.59,42.99
2007-12-12,74.77,42.17
2007-12-13,73.73,41.35
2007-12-14,73.28,40.78
2007-12-17,73.26,40.41
2007-12-18,72.77,40.12
2007-12-19,72.12,40.05
2007-12-20,71.56,39.65
2007-12-21,71.46,39.83
2007-12-26,71.48,40.34
2007-12-27,71.73,40.73
2007-12-28,71.74,40.42
2008-01-02,71.74,40.49
2008-01-03,72.5,41.38
2008-01-04,72.94,41.56
2008-01-07,73.36,41.59
2008-01-08,74.13,42.1
2008-01-09,74.37,42.06
2008-01-10,74.58,42.45
2008-01-11,74.8,42.81
2008-01-14,74.99,43.25
2008-01-15,75.27,42.96
2008-01-16,75.32,42.48
2008-01-17,75.39,42.19
2008-01-18,75.43,42.26
2008-01-21,75.46,41.23
2008-01-22,75.46,42.11
2008-01-23,75.43,41.33
2008-01-24,75.36,42.24
2008-01-25,75.24,42.11
2008-01-28,75.2,42.15
2008-01-29,75.14,42.19
2008-01-30,74.82,42.03
2008-01-31,74.4,42.3
2008-02-01,73.72,42.22
2008-02-06,73.73,42.06
2008-02-07,73.85,42.01
2008-02-08,74.1,41.89
2008-02-11,74.42,42.36
2008-02-12,74.7,42.69
2008-02-13,74.78,42.9
2008-02-14,74.94,42.82
2008-02-15,75.14,42.84
2008-02-18,75.17,43.3
2008-02-19,75.24,43.42
2008-02-20,75.23,43.64
2008-02-21,75.22,43.96
2008-02-22,75.22,44.04
2008-02-25,75.24,44.1
2008-02-26,75.24,44.68
2008-02-27,75.34,45.09
2008-02-28,75.4,45.18
2008-02-29,75.48,44.64
2008-03-03,75.58,45.23
2008-03-04,76,45.08
2008-03-05,76.02,45.47
2008-03-06,76.04,45.26
2008-03-07,76.04,45.15
2008-03-10,76.06,44.58
2008-03-11,76.06,45.14
2008-03-12,76.1,45.46
2008-03-13,76.12,44.96
2008-03-14,76.11,44.41
2008-03-17,76.14,44.19
2008-03-18,76.14,45.1
2008-03-19,76.16,44.25
2008-03-20,76.19,43.99
2008-03-24,76.26,43.65
2008-03-25,76.36,44.09
2008-03-26,76.42,44.3
2008-03-27,76.52,44.05
2008-03-28,76.68,43.97
2008-03-31,76.85,43.84
2008-04-01,77,44.13
2008-04-02,77.15,44.67
2008-04-03,77.25,44.99
2008-04-04,77.26,45.21
2008-04-07,77.3,45.37
2008-04-08,77.35,45.66
2008-04-09,77.36,45.8
2008-04-10,77.43,45.95
2008-04-11,77.3,45.74
2008-04-14,77.19,45.75
2008-04-15,77.12,45.82
2008-04-16,77.11,46.34
2008-04-17,77.12,46.52
2008-04-18,77.15,46.23
2008-04-22,77.16,46.46
2008-04-23,77.16,46.54
2008-04-24,77.17,46.21
2008-04-25,77.18,46.3
2008-04-28,77.23,45.75
2008-04-29,77.45,45.4
2008-04-30,77.55,46.63
2008-05-02,77.62,47.04
2008-05-05,77.87,47
2008-05-06,78.02,47
2008-05-07,78.32,46.34
2008-05-08,78.52,46.38
2008-05-09,78.52,46.57
2008-05-12,78.71,47.27
2008-05-13,79.1,47.74
2008-05-14,79.41,47.72
2008-05-15,79.8,48.22
2008-05-16,80.59,49.11
2008-05-19,80.87,49.04
2008-05-20,81.19,49.21
2008-05-21,81.56,49.19
2008-05-23,81.79,49.24
2008-05-26,82.28,49.6
2008-05-27,83.12,49.75
2008-05-28,83.73,50.59
2008-05-29,84.52,51.63
2008-05-30,84.77,52.07
2008-06-02,85.11,52.15
2008-06-03,85.8,52.67
2008-06-04,87.13,53.49
2008-06-05,88.35,54.3
2008-06-06,88.54,54.19
2008-06-09,89.33,54.94
2008-06-10,90.09,54.7
2008-06-11,90.61,55.18
2008-06-12,91.42,55.92
2008-06-13,92.02,56.25
2008-06-16,92.69,57.04
2008-06-17,93.58,58.19
2008-06-18,93.83,58.39
2008-06-19,94.17,58.71
2008-06-20,94.25,58.69
2008-06-23,94.41,58.53
2008-06-24,94.38,58.91
2008-06-25,94.26,59.24
2008-06-26,94.16,58.74
2008-06-27,94,58.9
2008-06-30,93.95,58.83
2008-07-01,93.97,58.55
2008-07-02,94.12,58.72
2008-07-03,94.13,58.43
2008-07-04,94.24,58.6
2008-07-07,94.26,58.88
2008-07-08,94.32,58.45
2008-07-10,94.24,58.54
2008-07-11,94.17,58.82
2008-07-14,93.88,58.89
2008-07-15,93.54,58.91
2008-07-16,92.82,58.12
2008-07-17,91.79,57.4
2008-07-18,91.11,57.34
2008-07-21,90.77,57.48
2008-07-22,90.47,57.26
2008-07-23,90.47,57.11
2008-07-24,90.53,57.33
2008-07-25,91.04,57.87
2008-07-28,91.91,58.35
2008-07-29,92.87,59.19
2008-07-30,93.21,59.67
2008-07-31,93.57,59.9
2008-08-01,93.69,59.98
2008-08-04,93.72,59.96
2008-08-05,93.75,59.52
2008-08-06,93.04,59
2008-08-07,92.57,58.18
2008-08-08,91.98,57.2
2008-08-11,91.71,56.75
2008-08-12,90.92,55.98
2008-08-13,90.84,56.25
2008-08-14,90.84,55.83
2008-08-15,91.25,55.71
2008-08-18,91.71,55.95
2008-08-19,92.22,56.68
2008-08-20,92.24,56.97
2008-08-21,92.67,57.56
2008-08-22,92.64,56.9
2008-08-25,92.32,56.53
2008-08-26,92.2,56.53
2008-08-27,91.62,56.49
2008-08-28,90.7,55.58
2008-08-29,90.36,55.33
2008-09-01,89.76,54.5
2008-09-02,89.63,53.9
2008-09-03,89.58,53.38
2008-09-04,89.52,52.08
2008-09-05,89.29,52.01
2008-09-08,89.02,51.28
2008-09-09,88.78,50.1
2008-09-10,88.51,49.59
2008-09-11,88.46,48.74
2008-09-12,88.14,49.49
2008-09-15,87.84,48.42
2008-09-16,87.52,48.09
2008-09-17,87.45,46.82
2008-09-18,87.42,45.3
2008-09-19,87.54,47.83
2008-09-22,87.71,48.92
2008-09-23,88.15,48.17
2008-09-24,88.76,47.98
2008-09-25,89.69,49.26
2008-09-26,90.04,48.59
2008-09-29,90.36,45.94
2008-09-30,90.81,47.69
2008-10-01,90.86,47.37
2008-10-02,91.01,45.03
2008-10-03,91.15,44.59
2008-10-06,91.17,41.44
2008-10-07,91.33,39.5
2008-10-08,91.57,40.16
2008-10-09,91.59,41.86
2008-10-10,91.64,39.6
2008-10-13,91.68,42.84
2008-10-14,91.77,43.66
2008-10-15,91.79,42.4
2008-10-16,91.81,42.4
2008-10-17,91.81,43.41
2008-10-20,91.84,43.38
2008-10-21,91.76,41.04
2008-10-22,91.46,38.43
2008-10-23,90.82,39.32
2008-10-24,90.58,38.92
2008-10-27,89.92,40.07
2008-10-28,88.75,40.6
